
index,video index,product,product name,video title,video link,time stamp,aspect,complaint label,transcript
62,111,Phone,Moto G60,Moto G60 Review with Pros & Cons - Good Mid-Ranger?,https://www.youtube.com/watch?v=PfN8dwcmuSs,3:03-3:19,design,1.0," Another small thing that I noticed while using this smartphone is that even the haptic  feedback, that is the vibration, what do you say, feel that you get, is done very well  and calibrated very well on this smartphone.  Which is a radar in mid-range phones.  So good job, Prime Motorola, in terms of that."
350,176,Phone,Honor 6X,Honor 6X Mid-range Smartphone In-depth Review with Pros & Cons,https://www.youtube.com/watch?v=vhadjNopZP0,8:38-9:08,battery,0.0, oner 6x and the first thing that I noticed is that this device does not support any quick charging.  I use my testers and I actually tested it with three different quick charges and it simply did  not pull over 5.2 volts. So it simply does not support any quick charging. And I think so this  there is some problem with the handset that I have this is a review unit. The charging times were  actually very long for me. It was taking over 4.5 hours to charge which should simply not happen.
17,102,Phone,Motorola Edge 30 Pro,Motorola Edge 30 Pro Review Pros & Cons - New Value Flagship?,https://www.youtube.com/watch?v=sAPBsagmbbE,3:59-4:20,os,1.0," And again, because of the screen and the processor, it's one of the smoothest fluid experience  that you are getting.  Again, it's completely stock Android no-blow-tware or anything that also helps.  And I think so, that brings to the overall experience of this phone.  There is nothing that's hogging in the background or something extra stuff like that."
285,161,Phone,Samsung Galaxy M31,Samsung Galaxy M31 Review with Pros & Cons,https://www.youtube.com/watch?v=p_74rIzhOtQ,8:40-8:53,battery,0.0," Now guys, as this has that massive 6,000 milli amp hour battery, Samsung supplied just a normal  15 watt charger with this one.  And it does take quite a bit of time.  I did not time it exactly because I was charging it mostly at night."
331,172,Phone,Moto Z2 Play ,Moto Z2 Play (2017 Model) Review with Pros & Cons - Slimmer Z Play,https://www.youtube.com/watch?v=a4t1blqqKXg,5:30-5:44,camera,1.0," And in terms of general camera performance, the camera performance was actually very good  as you can see from these sampled shots.  So certainly improvement in the camera performance comparing to the last generation that is the  original Moto Z Play."
428,224,Phone,Lenovo Z2 Plus,Lenovo Z2 Plus In-depth Review with Pros & Cons,https://www.youtube.com/watch?v=pX91coZpuNI,1:24-1:46,battery,1.0," That is due to the fact that it is having a 3500 milli ampahre battery.  And in terms of battery life, I would say the battery life on this device is actually  really good.  In my regular usage that is leaving it out from the charger in the morning at about 730  at night also.  I used to always have about 20 to 25% of battery life."
12,101,Phone,Nothing Phone 1,"Nothing Phone 1 In-depth Review | The Good The Bad & Beyond the Hype!
",https://www.youtube.com/watch?v=suPODIDS5QQ,1:58-2:34,design,0.0, 120 hertz refresh rate so there I don't have a problem with this one but the thing is  that in terms of brightness this is not super super bright indoors it's fine guys not an  issue don't get me wrong it's actually having a brightness of 500 next and I've seen a  lot of reviewers miscoating it as 1200 nits that 1200 nits is speed brightness only for HDR  content and that goes only in certain situation in fact the HDR reproduction on this one is  actually pretty poor to be very flat.  So in terms of brightness guys it's 500 nits and it's more than adequate in indoor situations
416,221,Phone,Honor 8,Honor 8 Review with Pros & Cons a Camera Centric Smartphone,https://www.youtube.com/watch?v=bzqUn3tpD6k,7:29-7:53,battery,0.0, careful next if you talk about the battery life it has a 3000 milli amp hour battery and I have to  say the battery life is strictly very average with my typical full days usage that is if I take out  the phone at about 730 in the morning it could last me for at about 10 o'clock or whatever it used  to be around 5-6 person and in terms of screen on time I had to be really careful I could get a
402,218,Phone,Samsung Galaxy A9 Pro,Samsung Galaxy A9 Pro Review with Pros & Cons,https://www.youtube.com/watch?v=Imsw1jeGt9o,6:34-6:56,camera,0.0, there. Also one more thing that I noticed was missing in camera particularly in the  video mode was slow motion for some reason slow motion option was not there. So it looks  like Samsung is intentionally trying to gimp this model so that it doesn't compete with  their flagships. Also again talking about the fingerprint scanner for the most part it
158,132,Phone,Nokia 7,Nokia 7 Plus Review with Pros & Cons - Almost Ideal Smartphone?,https://www.youtube.com/watch?v=1Kknw3EzHug,8:07-8:19,speaker,0.0, loud but many times while I was watching some of the YouTube videos even at the max volume  I felt it should have been a slightly louder.  It's not like it's bad but again at this price point in Nokia is selling this phone in
423,223,Phone,Moto G4,Moto G4 Plus now after 5 months a Re-Review,https://www.youtube.com/watch?v=Urkg3NQxqKU,1:48-1:59,battery,1.0, five months and the good thing is that still the battery life on this Moto G4 Plus is actually  really good and can easily last for a full working day as you can see from the charts in terms
220,146,Phone,Samsung Galaxy A50,Samsung Galaxy A50 Review with Pro's & Cons - Camera Phone?,https://www.youtube.com/watch?v=QUGQWJXyz4Y,12:55-13:38,design,0.0, then something should what you say roll out of what you say OT update and fix it and  lastly is that many of you have asked does it have NFC you know it does not have NFC  on this one and also this A50 series used to be premium and most of the A series earlier  used to have a glass back but this one as you can see it does not have a glass back it's  sort of a polycarbonate and it gives this very shiny fee what you say look when you reflect  light over it it's definitely not glass and it doesn't feel like cheap plastic but it  is a polycarbonate thing so some of you might like it or not but definitely it's not  a glass and also this is another con that I've noticed I haven't enabled my Samsung
333,172,Phone,Moto Z2 Play ,Moto Z2 Play (2017 Model) Review with Pros & Cons - Slimmer Z Play,https://www.youtube.com/watch?v=a4t1blqqKXg,9:10-9:35,speaker,0.0, a daily breaker but when I was watching a lot of YouTube videos I frankly felt that the  volume output should have been louder.  So again I feel it's okay I did take quite a few calls using the speaker phone and it  was fine.  But in some of the YouTube videos that I was watching I did watch a lot of YouTube videos  with this one.  Even at max volume I felt that the volume level could have been a little bit higher.
139,128,Phone,Redmi Note 5 Pro ,Redmi Note 5 Pro Full Review with Pros & Cons,https://www.youtube.com/watch?v=K2jqAQhb0Fg,4:33-4:54,os,1.0, the performance of this processor I'll talk about the battery life later and I have to say the  performance of this one is actually very good I never faced any issues of any lag whatsoever  I even played some heavy games and it played them fine so in terms of general responsiveness  and the processor processor was handling it fine but one thing that I noticed is that when I was
163,133,Phone,LG G7+,LG G7+ Review with Pros & Cons Almost Ideal but LG,https://www.youtube.com/watch?v=w6yznQRnX6E,10:59-11:15,design,0.0, That's a good thing no big speed or stuff like that they are trying to push but I have  accidentally hit this button quite a few times in my usage and I simply do not like that.  They should have just omitted this one.  So personally I just don't like that additional button that they have given.
269,158,Phone,Asus ROG Phone 2,Asus ROG Phone 2 Review with Pros & Cons A Cut Above,https://www.youtube.com/watch?v=eKDCmNvjMiA,1:05-1:20,design,1.0," screen, so almost a 6.6-inch screen, and the screen quality is actually really good,  it's AMOLED screen that you're getting full HD plus screen.  But the thing is that, this is no ordinary screen, this is actually in normal phones, actually,"
47,108,Phone,OnePlus 7 Pro,"OnePlus 7 Pro Detailed Review with Pros & Cons
",https://www.youtube.com/watch?v=Y3C6tq49H3Q,9:35-9:48,camera,1.0, you will try to pinch in zoom a little bit then the picture gets fuzzy pretty quickly.  So in terms of camera performance the camera performance is good I would say and even for  portrait mode as you can see it does a good job in terms of skin color but always when
264,157,Phone,Realme XT ,Realme XT Review with Pros & Cons Practical Mid Range Smartphone,https://www.youtube.com/watch?v=nBjW13Ar5Ts,0:50-1:14,design,1.0, Let's first talk about the pros and the first thing that you'll notice is this screen on  this one.  This has that 6.4 inch screen.  And now we are having that hamlet screen.  Hence the viewing angles are also nice on this one.  We do have that notch but again I don't mind it personally.  I feel I'm okay with these notches rather than mechanical parts that move around.  So again the screen quality is actually really good on this one.
31,105,Phone,Nothing Phone (1),"Nothing Phone (1) Unboxing Initial Impression & Overview
",https://www.youtube.com/watch?v=AqjGp0gFfEQ,2:41-3:01,camera,1.0, that we are getting.  And the back I like the camera on the back.  Instead of giving three or four useless cameras they are giving two cameras and two both  of them are very very functional cameras.  The main camera is a 50 megapixel Sony IMX 766.  So it's a pretty good sensor.  And the second camera is ultra wide but this is also 50 megapixel.
376,181,Phone,Pixel 7 & Pixel 7 Pro,Pixel 7 & Pixel 7 Pro Review | The Ideal 2022 Android Flagship,https://www.youtube.com/watch?v=QNNiuqY0ArU&list=PL3BCC0B74F1D775AF&index=6,13:04-13:39,battery,0.0, these smartphones for a couple of weeks the first thing is that both of these smartphones again  are flagships so they do support wireless charging reverse wireless charging but one thing I noticed  is that I personally use wireless charges in my car and I noticed that both of these smartphones  were having issues with wireless charging in my car and I was scratching my head yes I could  make it work at certain angles but most of the time it was stopping charging I checked it on my  BMW I had the same issue and I also checked it on a Nexon EV that I had access to and both of them
148,130,Phone,Honor View 10 ,Honor View 10 with AI Chip Review with Pros & Cons,https://www.youtube.com/watch?v=ZzzIlkiwkjc,11:11-11:37,os,0.0, and also as it's using that custom UI in terms of Android updates it can be a little bit slow  it's still on Android 8 that is or you didn't get the Android 8.1 and it also gets the Android  security updates but as of now shooting this video it's on the February security update and I'm  shooting this video on 27th March so yes you will get updates but it can be a little bit slow  on this device also moving to the speaker it's a great multimedia handset because of that
183,138,Phone,OnePlus 6T ,OnePlus 6T Review with Pros & Cons - Upgrade or Not,https://www.youtube.com/watch?v=NS-XQ4fROnQ,1:34-2:18,os,1.0, really liked about this OnePlus devices in general it's not only restricted to those OnePlus  16 is oxygen who was and still OnePlus is doing a fabulous job in terms of updating and  polishing it it is the smoothest UI that I have seen on an Android what you say phone  has to be a custom UI it is very fast no lag whatsoever so in that way oxygen is the  trump card for this one and I mean just like earlier OnePlus devices even OnePlus 16  lag the Snapdragon 845 this one also has that so in terms of daily performance or day  to day usage no lag whatsoever you will notice it's a very fast device one of the fastest  I would say in terms of UI also nothing lags everything just pops whenever you click as
431,224,Phone,Lenovo Z2 Plus,Lenovo Z2 Plus In-depth Review with Pros & Cons,https://www.youtube.com/watch?v=pX91coZpuNI,9:07-9:21,speaker,0.0, Next if we talk about the speaker volume as I have mentioned it just has a Bruno speaker  over here.  And the speaker volume is just okay I would say.  But most of the time I had to keep the volume at the max volume level that I had no test.
38,106,Phone,Motorola Edge 20 Fusion,Motorola Edge 20 Fusion Review with Pros & Cons - Ideal Midranger?,https://www.youtube.com/watch?v=5mmohKDgpxI,19:28-19:45,design,0.0, Netflix you don't have HDR but because of the quality of the screen it looks very good  but the problem is outdoors in direct sunlight even if I was keeping the brightness at maximum brightness  it was simply not that bright and guys I won't blame Motorola this is the same case with almost
378,182,Phone,Google Pixel 6a,Google Pixel 6a Review | Now after Android 13 Update,https://www.youtube.com/watch?v=AzyNL3YCmlM&list=PL3BCC0B74F1D775AF&index=7,1:01-1:19,design,1.0," that I still do not like with this smartphone.  First thing is I like the compact form factor of this smartphone.  It's having a 6.1 inch screen.  And hence it's actually very, very comfortable to hold.  In fact, I would say even more comfortable to hold than the iPhone 13 Pro though this  is also having a 6.1 inch screen."
237,150,Phone,Vivo Z1 Pro ,"vivo Z1 Pro Review after 2 Weeks of Usage
",https://www.youtube.com/watch?v=wLf6k6CHhyc,8:12-8:28,design,0.0, Now moving to another thing is that as I have told you in terms of functionality I did not  have a problem with Funtouch UI but again this UI tries too much to be like iOS I am not  a big fan of it but in terms of functionality I would say I did not have a problem after
274,159,Phone,OnePlus 7T ,OnePlus 7T Review with Pros & Cons The Best of OnePlus?,https://www.youtube.com/watch?v=rBKc7Q1otB0,1:03-1:11,battery,1.0, And I did all my testing on this 90 Hz.  And then also I got some actually pretty good battery life.  I was surprised with the battery life and the camera.
131,127,Phone,Honor 9 Lite,Honor 9 Lite Budget Smartphone Review with Pros & Cons,youtube.com/watch?v=5x1Or-t-t-c,1:38-1:48,design,1.0, of internal storage.  So first let us talk about the design and the build quality.  This is one of the things that I really liked about this device generally in budget oriented
301,165,Phone,Moto G5s Plus,Moto G5s Plus Review with Pros & Cons Perfect Mid Range Android Phone?,https://www.youtube.com/watch?v=c5Hocyw-zGk,1:09-1:31,design,1.0, liked about this handset is the in hand feel in terms of build quality also it is better  than some of the earlier Moto G series for example yes the Moto G5 S which was prior to  this also had a metallic body but this one is better in build quality at the entire  backing is made up of metal edges everything is made up of metal it just feels more solid
106,121,Phone,Samsung Galaxy S20 FE 5G,"Samsung Galaxy S20 FE 5G Review with Pros & Cons (India Unit)
",https://www.youtube.com/watch?v=v79_onk-esI,1:32-1:44,design,1.0, guys because of using it for almost two weeks now I like the what do you say form factor of this one  what we have noticing these days is that we are getting a phones with a very large screen 6.7 or almost 6.8
102,120,Phone,Samsung Galaxy M30s,"Samsung Galaxy M30s Review with Pros & Cons
",https://www.youtube.com/watch?v=3IcNavm1Vkw,2:28-2:41,os,1.0," But after using this phone for two, three days, continuously, then I'm not noticing lags.  So again, in terms of performance, this processor is actually much improved than earlier midrange  Exynos processors that we have.  So I have no issues with that."
261,156,Phone,Realme 5 Pro ,Realme 5 Pro Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=UVeHz8ZAmZw&t=8s,1:33-1:57,speaker,1.0, this one here in Hyderabad with Airtel and Geo and I have to say in terms of cellular  calls I took a lot of calls with this one and did not have any issues the calls were  very clear so the earpiece quality is really good I also did take quite a few calls with  the speaker phone it's just a single speaker here no stereo speaker setup and I would say  the speaker phone audio output is also adequately loud it's not loudest that I have seen
262,156,Phone,Realme 5 Pro ,Realme 5 Pro Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=UVeHz8ZAmZw&t=8s,7:39-8:09,design,0.0, is one peculiar con that I noticed on Twitter some of you posted and I did test it the this  is with the multi touch tester over here as you can see one finger two finger it is fine  it's tracking and up to three fingers also it tracks fine but after this after four fingers  if I press here if I just tap sometimes let me do it's not acting funny now but as you  can see it's showing some close touches over here it's like this but again in normal day
236,150,Phone,Vivo Z1 Pro ,"vivo Z1 Pro Review after 2 Weeks of Usage
",https://www.youtube.com/watch?v=wLf6k6CHhyc,2:03-2:16,os,1.0, the Snapdragon 712 SOC and this is the first device in India that is having that and I  have to say it is actually really well in terms of performance I did not have any issue with  this device so very fluid and it is also very power efficient I will also talk about the
1,98,Phone,Samsung Galaxy S23 Ultra,The Samsung S23 Ultra is secretly INCREDIBLE,https://www.youtube.com/watch?v=zz70o2Ia4X0&t=1,1:01-1:13,camera,1.0," the quality of the front camera has gone up, leading to more accurate skin tones,  more reliable focusing, and a little bit more detail.  The S23 Ultra has more storage, 256GB versus 128."
65,111,Phone,Moto G60,Moto G60 Review with Pros & Cons - Good Mid-Ranger?,https://www.youtube.com/watch?v=PfN8dwcmuSs,9:18-9:40,camera,0.0," Now I am used to it, but yes, it is a heavy smartphone.  The next thing is, if you see this camera hump over here, and it just plays it down, it  wobbles.  So you just can't play it like this and if you are a person who likes to do things like  this, you can't do it.  It's shaky as hell."
149,130,Phone,Honor View 10 ,Honor View 10 with AI Chip Review with Pros & Cons,https://www.youtube.com/watch?v=ZzzIlkiwkjc,11:42-12:10,speaker,0.0, here at the bottom and I would say it should have gotten a dual speaker setup but that's not the case  and the speakers are okay I would say not the loudest so if you are accidentally holding this you  can totally muffle this on so I would have love to see a dual speaker setup on this but sadly that's  not the case and so these were some of the cons of this what do you say on a view 10 but overall I
293,163,Phone,Samsung Galaxy S20+,Samsung Galaxy S20+ Review with Pros & Cons,https://www.youtube.com/watch?v=zwygzOn40NI,3:51-4:13,speaker,1.0, who still takes a lot of voice calls and I'm happy to say here Samsung did a good job the earpiece  is over here and the earpiece quality is actually really good and even the speaker it's actually having  a dual speaker that's the serious speaker setup and that's actually good so in terms of  call quality it was good now coming to how's the signal reception this is different from call
278,160,Phone,Realme X2,Realme X2 Review with It's Pros & Cons,https://www.youtube.com/watch?v=Tk4We5lwTGs,2:36-2:52,os,1.0, the phone so in that way the processor handles everything and it's a very powerful processor  it should suffice almost every fun even for gaming actually I had a good experience  now if we talk about how the phone feels in the hand here also I feel realme has done
384,183,Phone,Samsung Flip 4,Samsung Flip 4 Review | Finally Can Recommend,https://www.youtube.com/watch?v=6xoazwLGe8M&list=PL3BCC0B74F1D775AF&index=8,0:46-1:20,battery,1.0, I feel this Flip 4 is an improved version of the Flip 3 and it improves upon some of the  pain points of the Flip 3 for example the battery life on this one is way way better and this  is because of the new Snapdragon 8 Plus Gen 1 SOC and also because of the new LTPO screen  that is actually used on this one.  In fact the LPDO screen on this one can go as low as 1 hertz and dynamically refresh to  120 hertz.  So battery life it was a big pain point for the Flip 3 has been solved in this one.  In fact if you recall I never recommended the Flip 3 because of battery life but that has
442,226,Phone,Samsung Galaxy Note 7,Samsung Galaxy Note 7 Review The Good & The Bad,https://www.youtube.com/watch?v=SbNwDYKFNeM,9:33-9:46,design,0.0," I haven't dropped it or anything.  And within just about 2 weeks of usage, normal usage,  I'm noting some minor scratches here at the back.  And I even checked this with Ash from C4E Tech because he's also using a Note 7."
71,113,Phone,OnePlus Nord,OnePlus Nord Review with Pros & Cons Beyond the Hype,https://www.youtube.com/watch?v=znZ3thJTfVQ,11:28-11:43,speaker,0.0, you have to be aware of.  Now another thing that I do not like is that this phone simply does not have any 3.5  m headphone jack.  So that is something that really bugs me out it does not have a stereo speaker setup nor
111,122,Phone,Redmi Note 7 Pro,"Redmi Note 7 Pro Review with Pros & Cons
",https://www.youtube.com/watch?v=EBMleSM4ROg,0:48-1:02,price,1.0," First let me talk about the pros.  What I liked about this device.  And again, I'm liking the pricing of this one.  It's having the Snapdragon 675 SOC, which is obviously better than the Snapdragon 660  and the base variant is priced at 14,000."
314,167,Phone,LG Q6,LG Q6 Review with Pros & Cons - Looks Great But Practical?,https://www.youtube.com/watch?v=ygHZcNFXIyI,8:09-8:47,battery,0.0, sealed inside and in terms of battery life again the battery life that I was getting is  strictly average nothing that great in terms of screen on time I was hovering anywhere  between 3 hours 15 minutes of screen time to around 3 hours 45 minutes.  So if we talk yes it will last for a typical working day if you are sort of average  user to what you say not a heavy user but if you are sort of a heavy user yes you might  have to top it up and again if we compare the battery life with many of the other Android  phones in this price segment then I would say the battery life is not that great on this  LG Q6.
234,149,Phone,Samsung Galaxy M40,Samsung Galaxy M40 Review with Pros & Cons - Mixed Feelings,https://www.youtube.com/watch?v=pXu8LgGA0Jg,7:24-7:42,speaker,0.0," a 3.5 mm headphone jack and I swirly mess it.  And also now moving to the speaker.  It has a single speaker here at the bottom and it's fine, I would say.  But most of the time when I was watching YouTube videos and stuff, I had to keep  it at maximum volume. I just felt that the volume level could have been slightly better."
11,100,Phone,Samsung Galaxy Z Fold 3,Samsung Galaxy Z Fold 3 Review with Pros & Cons,https://www.youtube.com/watch?v=YyealAmOA80,23:58-24:11,price,0.0," But India, the pricing is same as the Fold 2.  The Fold 2 was also $1,000,000.  This is also $1,000,000,000.  So, here, I feel Samsung could have reduced the price a little.  But yes, I understand."
215,145,Phone,Samsung Galaxy S10+,Samsung Galaxy S10 + Full Review (Exynos) with Pros & Cons,https://www.youtube.com/watch?v=XVtlCbe79vY,10:33-10:53,camera,0.0," Now let's talk about the things that I did not like with this device.  And the first thing that I did not like is, again, it's due to that front facing camera.  That pill shape that you are getting is because of that dual camera setup.  And I frankly feel they shouldn't have gone with this one.  They should have gone with a single camera setup just like the Galaxy S10."
128,126,Phone,LG V30+,LG V30+ Review with Pros & Cons The Underrated Flagship,https://www.youtube.com/watch?v=lfJOycKtCnc,3:20-3:41,speaker,1.0," of cellular call reception it's also good and now moving to cellular call quality that  was also very good, the earpiece is loud and clear and I didn't have problems with that,  so in cellular reception LG has done a very good job.  Now moving to the screen quality, I was actually pretty skeptical about this, if you have"
173,135,Phone,Pixel 3 xl,Pixel 3 XL Review with Pros & Cons Is this the best?,https://www.youtube.com/watch?v=ywF07gLVRes,15:50-16:32,os,0.0," In that respect I would say Samsung did a good job by giving 6GB of RAM on the Note 9.  Now I'm going to another thing and this is actually very peculiar.  And I've used a lot of devices with Snapdragon 845 SOC.  This is also having the Snapdragon 845 SOC but with the Pixel 3 XL I'm noticing that even with just normal 5 minutes of usage.  Not using games and stuff like that, a little bit of camera, a little bit of texting and stuff.  Replying to WhatsApp messages and all those things.  The phone, this back portion gets to get a little bit warm with even just about 5 minutes of regular usage.  I don't get me wrong it's nothing like it's getting very hot or something but I do feel the warmth on this phone compared to most other flagships."
244,152,Phone,Oppo Reno 10X,Oppo Reno 10X Zoom Review with Pros & Cons,https://www.youtube.com/watch?v=KDD9EYVkk8w,1:26-1:47,design,1.0," But slightly, it's slightly heavy.  But I got used to the weight of this device after about three, four days.  And it's a good quality AMOLED screen that you're having again because it's an AMOLED  screen.  Again, if you notice the viewing angles are good, the blacks are jet black.  So I didn't have a problem with the AMOLED screen.  And also if you keep it on auto brightness, that's how I was using it."
18,102,Phone,Motorola Edge 30 Pro,Motorola Edge 30 Pro Review Pros & Cons - New Value Flagship?,https://www.youtube.com/watch?v=sAPBsagmbbE,5:00-5:18,design,1.0, And I also like the back is slightly rounded over here.  So it doesn't dig in your hands and it's comfortable to hold.  I also like the fact that the back is actually glass guys.  This is not plastic.  This is actually glass.  So I like it's glass.  And it's resisting the fingerprint's two and extent as you can see.
252,154,Phone,Samsung Galaxy Note 10 Plus,Samsung Galaxy Note 10 Plus Review with Pros & Cons,https://www.youtube.com/watch?v=22cnPcIxxwY,0:53-1:26,design,1.0," First let's talk about what do I like about it. Those are the pros.  And the first thing is the 6.8 inch screen. Yes, it's actually pretty big.  But the highlight thing is the screen. And the quality of the screen that Samsung has put is actually really good on this one.  The colors look very good and it doesn't hurt your eyes even after extended usage.  And the screen quality is really good. It can go actually pretty bright and outdoor lighting.  So one of the best AMOLED screens. But again, in terms of technical specification, it's still a 60Hz screen, not a 90Hz screen."
34,105,Phone,Nothing Phone (1),"Nothing Phone (1) Unboxing Initial Impression & Overview
",https://www.youtube.com/watch?v=AqjGp0gFfEQ,12:37-12:53,camera,0.0, so at least on my unit this review net they have olaphobic coating so very quickly the  screen gets a little bit dirty and you have to constantly wipe it that is what I have  noticed recently try to do a dedicated camera review later on when the review embargo is
